Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std,EVA,LotShapeA,LotNumA
3194,True,18,2,4,0.25,-13,-9,1.0,-9,-,1,0,0,0.3888888888888889,0.3786801985983127,19,-,1
3195,True,18,2,29,1.0,29,35,0.75,-1,Symm,6,0,0,0.5555555555555556,0.3973770208907733,16,L-skew,7
3196,True,16,3,3,1.0,3,66,0.05,4,R-skew,6,0,0,0.8250000000000001,0.2516611478423583,12,L-skew,7
3197,True,18,4,26,1.0,26,55,0.1,16,-,1,0,0,0.2888888888888889,0.3644316911525943,16,-,1
3198,True,16,5,2,1.0,2,64,0.4,-39,L-skew,3,1,0,0.475,0.3255764119219941,0,L-skew,4
3199,True,16,2,-3,0.8,-4,51,0.4,-27,Symm,4,1,0,0.6875,0.3095695936834452,-9,Symm,5
3200,True,16,3,21,1.0,21,44,0.25,6,Symm,6,0,0,0.3625,0.3364025366531392,-4,-,1
3201,True,33,5,9,0.95,0,10,0.95,7,Symm,4,0,0,0.5878787878787879,0.4060153751380418,19,R-skew,3
3202,True,17,2,93,0.05,14,13,0.9,-8,-,1,0,-1,0.0941176470588235,0.1886484436567597,9,-,1
3203,False,16,1,-6,1.0,-6,45,0.2,-11,Symm,6,0,0,0.8500000000000001,0.2875181153713043,1,-,1
3203,True,15,2,-6,1.0,-6,45,0.2,-11,Symm,6,0,0,0.7066666666666667,0.3283436063174123,9,Symm,9
3204,True,18,2,16,0.95,-32,24,0.75,-6,-,1,0,0,0.7111111111111112,0.3305768378934525,2,Symm,9
3205,True,16,5,12,0.6,-10,34,0.01,-1,-,1,0,0,0.485576923076923,0.3846346149038702,0,-,1
3206,True,16,2,11,1.0,11,25,0.5,-6,-,1,0,0,0.4125,0.3827531841800928,1,Symm,5
3207,True,16,4,-8,1.0,-8,21,0.6,-25,-,1,0,0,0.7500000000000001,0.2780887148615228,16,L-skew,6
3208,True,16,2,9,1.0,9,35,0.25,4,-,1,0,0,0.525,0.3714835124201341,-6,-,1
3209,True,16,5,2,1.0,2,11,0.6,7,-,1,0,0,0.8625,0.202895703913776,8,-,1
3210,True,16,4,12,1.0,12,104,0.4,-46,Symm,2,0,0,0.5499999999999999,0.3386246693120078,30,-,1
3211,False,15,1,-8,1.0,-8,-8,1.0,-8,L-skew,4,0,0,0.5733333333333335,0.3692979181920099,3,Symm,9
3211,True,15,4,-8,1.0,-8,-8,1.0,-8,L-skew,4,0,0,0.6799999999999999,0.3839642840533107,0,-,1
3212,True,16,3,14,0.4,-14,-5,0.99,-31,-,1,0,0,0.25,0.2683281572999748,24,-,1
3213,True,16,3,94,0.2,-26,2,0.25,-12,-,1,0,0,0.3902777777777777,0.2966999565175749,25,L-skew,5
3214,True,17,2,27,1.0,27,58,0.2,24,Symm,2,1,0,0.7058823529411766,0.4007346195353199,30,-,1
3215,True,16,5,19,1.0,19,34,0.6,2,Symm,8,0,0,0.55,0.3614784456460256,8,-,1
3216,True,16,5,10,1.0,10,82,0.05,0,Symm,8,0,0,0.303125,0.2912437409914017,28,-,1
3217,True,19,5,-6,1.0,-6,53,0.1,-8,Symm,4,0,0,0.7263157894736841,0.3841904985567531,-5,-,1
3218,True,16,5,39,0.25,4,29,0.8,-4,-,1,0,0,0.4375000000000001,0.3739429546512855,0,-,1
3219,True,19,5,25,1.0,25,33,0.75,-28,Symm,6,0,0,0.3789473684210526,0.3705535609334605,17,Symm,5
3220,True,16,3,1,0.75,-22,3,0.8,-26,-,1,0,0,0.7125,0.3575378767813745,12,-,1
3221,True,16,2,79,0.25,-17,18,0.05,12,Symm,8,0,0,0.85,0.2966479394838265,15,-,1
3222,True,16,3,72,0.2,2,11,0.9,10,Symm,6,0,0,0.4749999999999999,0.3924283374069717,24,-,1
3223,True,16,3,17,0.01,9,41,0.5,-19,Symm,8,0,0,0.5750000000000001,0.3568379650952703,-2,-,1
3224,False,15,1,16,1.0,16,57,0.1,18,Symm,6,0,0,0.6933333333333332,0.2814926202195987,8,-,1
3224,True,16,5,16,1.0,16,57,0.1,18,Symm,6,0,0,0.8625,0.307408522978788,28,R-skew,5
3225,False,16,1,3,1.0,3,48,0.2,-20,Symm,6,0,0,0.35,0.3829708431025353,14,-,1
3226,True,17,4,102,0.5,-42,53,0.75,-49,-,1,0,0,0.3529411764705882,0.3502100210210002,-4,R-skew,3
3227,True,16,4,22,1.0,22,60,0.5,-16,-,1,0,0,0.3625000000000001,0.2655183609470351,-3,-,1
3228,True,17,2,-2,1.0,-2,25,0.01,3,Symm,8,1,0,0.9058823529411764,0.1886484436567597,27,-,1
3229,True,32,2,13,1.0,13,75,0.5,-41,-,1,0,0,0.4812500000000001,0.3477461996267374,8,Symm,5
3230,False,16,1,11,1.0,11,23,0.8,-35,R-skew,5,0,0,0.4375000000000001,0.3810074364978545,8,-,1
3231,False,16,1,-3,1.0,-3,71,0.25,-37,L-skew,4,0,0,0.6,0.3723797345005049,18,-,1
3231,True,16,2,-3,1.0,-3,71,0.25,-37,L-skew,4,0,0,0.35,0.3966526608171605,29,-,1
3232,True,16,5,42,0.05,-6,2,0.8,-25,R-skew,7,1,0,0.6125,0.3612478373637689,28,Symm,7
3233,True,19,5,12,1.0,12,44,0.6,-42,R-skew,3,0,0,0.5684210526315789,0.3786711143796118,21,Symm,7
3234,True,18,4,44,0.25,19,61,0.4,-1,Symm,8,0,0,0.2333333333333333,0.3086974532565159,15,L-skew,2
3235,True,16,3,13,0.01,-3,11,0.6,-7,-,1,0,0,0.6625,0.307408522978788,-6,-,1
3236,False,16,1,19,1.0,19,25,0.6,11,Symm,6,0,0,0.575,0.3568379650952703,14,-,1
3236,True,16,5,19,1.0,19,25,0.6,11,Symm,6,0,0,0.5625,0.4333974311568232,27,-,1
3237,True,16,2,20,1.0,20,50,0.01,18,-,1,0,0,0.3,0.3794733192202055,-2,-,1
3238,True,16,3,-9,1.0,-9,2,0.8,-12,-,1,0,0,0.8625,0.25,20,-,1
3239,True,16,3,30,1.0,30,49,0.2,28,-,1,1,0,0.6000000000000001,0.4131182235954578,16,L-skew,3
3240,True,16,4,21,0.25,17,22,0.99,12,-,1,0,0,0.775,0.2620432534271139,-4,-,1
3241,False,16,1,22,1.0,22,75,0.01,15,Symm,2,0,0,0.3128787878787879,0.3724709638568315,-8,-,1
3241,True,16,5,22,1.0,22,75,0.01,15,Symm,2,0,0,0.375,0.4187282332651254,-1,R-skew,8
3242,True,16,5,17,0.95,-42,14,1.0,14,Symm,8,1,0,0.6,0.3651483716701107,26,Symm,7
3243,True,18,5,7,1.0,7,9,0.8,6,Symm,8,0,0,0.7,0.4563280553698699,13,L-skew,7
3244,True,16,2,12,1.0,12,27,0.01,17,Symm,4,0,0,0.7943181818181818,0.3550947570739075,22,-,1
3245,True,19,5,23,0.95,-6,29,0.6,-1,-,1,0,0,0.2526315789473684,0.3702377930355204,29,Symm,7
3246,False,16,1,28,1.0,28,106,0.1,21,-,1,0,0,0.425,0.3568379650952703,2,L-skew,4
3246,True,16,3,28,1.0,28,106,0.1,21,-,1,0,0,0.6499999999999999,0.4412104562073146,26,R-skew,8
3247,True,18,4,2,1.0,2,33,0.6,-22,-,1,0,0,0.5222222222222224,0.4236474054954267,11,Symm,5
3248,False,16,1,5,1.0,5,71,0.2,-4,-,1,0,0,0.4375,0.3667424164178449,1,R-skew,3
3249,False,16,1,3,1.0,3,16,0.4,-10,-,1,0,0,0.325,0.3642343567906062,2,L-skew,5
3249,True,16,3,3,1.0,3,16,0.4,-10,-,1,0,0,0.175,0.1914854215512677,20,-,1
3250,False,16,1,20,1.0,20,78,0.5,-39,-,1,0,0,0.5375,0.4716990566028302,16,-,1
3251,True,16,4,30,0.9,24,59,0.5,-9,-,1,0,-1,0.2125,0.2578759391645526,5,-,1
3252,True,33,2,39,0.8,-46,19,0.01,12,-,1,0,0,0.4363636363636364,0.3296003089142418,7,Symm,9
3253,False,16,1,-7,1.0,-7,31,0.01,-11,-,1,0,0,0.475,0.3785938897200183,-3,Symm,7
3254,True,16,2,-10,1.0,-10,31,0.2,-20,R-skew,6,1,0,0.6625,0.3324154027718932,-6,-,1
3255,True,16,4,20,1.0,20,78,0.25,-2,Symm,4,0,0,0.325,0.3,-10,L-skew,6
3256,True,16,2,26,0.95,-9,74,0.2,3,Symm,6,1,0,0.3500000000000001,0.2875181153713043,0,L-skew,2
3257,True,19,4,22,1.0,22,21,0.99,-28,-,1,0,0,0.0631578947368421,0.1640139774388806,8,-,1
3258,False,17,1,5,0.5,-13,15,0.6,-46,-,1,1,0,0.3058823529411765,0.3880570000581328,-1,-,1
3258,True,15,4,5,0.5,-13,15,0.6,-46,-,1,1,0,0.3466666666666667,0.2669046557070431,11,-,1
3259,False,17,1,-8,1.0,-8,13,0.4,-27,-,1,0,0,0.4941176470588236,0.40073461953532,27,R-skew,7
3259,True,16,2,-8,1.0,-8,13,0.4,-27,-,1,0,0,0.6791666666666666,0.3249786317761694,12,-,1
3260,False,17,1,-3,1.0,-3,6,0.05,3,R-skew,8,1,0,0.8352941176470587,0.3019544180637788,17,L-skew,6
3261,True,17,4,13,1.0,13,115,0.05,0,-,1,1,0,0.6823529411764706,0.3811746550428804,-5,-,1
3262,True,16,5,-3,1.0,-3,29,0.1,-9,-,1,0,0,0.4375,0.3593976442141304,22,-,1
3263,True,16,3,12,1.0,12,29,0.5,-27,-,1,0,0,0.3375,0.3480900266693469,28,-,1
3264,True,33,3,17,1.0,17,31,0.25,10,R-skew,4,0,0,0.5878787878787878,0.387102679981016,25,-,1
3265,True,32,2,21,1.0,21,56,0.25,8,-,1,0,0,0.471875,0.2714766965582747,12,-,1
3266,True,16,4,41,0.4,-2,98,0.01,13,-,1,0,1,0.6874999999999999,0.3649200825751669,-10,-,1
3267,False,17,1,24,1.0,24,41,0.2,19,R-skew,6,0,0,0.5647058823529412,0.3951916884098593,4,-,1
3268,True,17,3,7,1.0,7,8,0.75,-4,-,1,0,0,0.3529411764705882,0.3842486939776497,20,-,1
3269,False,16,1,14,0.25,-2,-5,0.5,-6,-,1,0,0,0.1125,0.2305789814069501,1,-,1
3270,True,18,3,12,1.0,12,61,0.4,-22,-,1,1,0,0.4777777777777778,0.3370382340949318,28,-,1
3271,True,16,4,30,0.5,10,30,0.5,-4,Symm,8,0,0,0.3250000000000001,0.3924283374069717,24,-,1
3272,False,16,1,-6,1.0,-6,8,0.1,-13,-,1,0,0,0.4125000000000001,0.389657969677682,24,Symm,5
3273,False,16,1,24,0.8,-31,83,0.1,4,Symm,8,0,-1,0.7374999999999999,0.3324154027718932,5,L-skew,5
3273,True,17,3,24,0.8,-31,83,0.1,4,Symm,8,0,-1,0.5411764705882354,0.3985266984930429,10,L-skew,6
3274,True,16,5,12,0.5,-28,45,0.1,-21,-,1,0,0,0.3250000000000001,0.204939015319192,19,L-skew,5
3275,True,16,2,-3,1.0,-3,27,0.5,-31,Symm,8,0,0,0.8125,0.2473189573539939,13,-,1
3276,False,16,1,25,0.99,-1,83,0.25,15,-,1,0,0,0.7124999999999999,0.3263433774416144,16,-,1
3276,True,16,4,25,0.99,-1,83,0.25,15,-,1,0,0,0.5750000000000001,0.3714835124201341,23,Symm,9
3277,False,16,1,2,1.0,2,67,0.25,-4,-,1,0,0,0.6,0.4131182235954577,-9,-,1
3277,True,17,4,2,1.0,2,67,0.25,-4,-,1,0,0,0.5294117647058825,0.3670229997601529,27,-,1
3278,False,16,1,98,0.1,-14,46,0.2,-20,Symm,6,1,0,0.8,0.2529822128134704,15,-,1
3279,True,16,3,-2,1.0,-2,18,0.6,-1,Symm,4,0,0,0.925,0.0999999999999999,-3,Symm,9
3280,False,16,1,24,1.0,24,61,0.05,30,-,1,0,0,0.675,0.3924283374069717,-2,-,1
3280,True,17,5,24,1.0,24,61,0.05,30,-,1,0,0,0.8941176470588235,0.1886484436567597,25,Symm,3
3281,False,16,1,47,0.1,25,59,0.6,-12,-,1,0,0,0.2625,0.3556683848755748,16,-,1
3281,True,17,2,47,0.1,25,59,0.6,-12,-,1,0,0,0.3764705882352941,0.3733788487660788,29,-,1
3282,True,33,4,-2,1.0,-2,46,0.1,-10,R-skew,4,0,0,0.4727272727272727,0.3701965080135881,11,-,1
3283,True,20,5,5,0.95,-2,16,0.4,-6,-,1,0,0,0.34,0.3676382661487269,6,-,1
3284,True,16,4,83,0.25,-12,30,0.6,3,Symm,6,0,0,0.8,0.3183289703016886,29,L-skew,5
3285,False,16,1,25,1.0,25,89,0.25,9,L-skew,4,1,0,0.575,0.3568379650952703,10,Symm,7
3286,False,16,1,25,0.05,20,82,0.25,-13,-,1,0,0,0.3124999999999999,0.3575378767813745,-1,-,1
3286,True,16,4,25,0.05,20,82,0.25,-13,-,1,0,0,0.125,0.1437590576856521,22,-,1
3287,True,20,3,25,0.01,15,43,0.05,15,-,1,0,1,0.7100000000000001,0.3754295785111405,28,-,1
3288,True,19,2,16,1.0,16,34,0.01,25,Symm,6,0,0,0.831578947368421,0.2517773080829507,2,Symm,5
3289,False,16,1,1,1.0,1,77,0.01,0,Symm,4,0,0,0.3125,0.3575378767813745,-7,R-skew,8
3289,True,16,5,1,1.0,1,77,0.01,0,Symm,4,0,0,0.5750000000000001,0.4312771730569565,-3,R-skew,5
3290,False,16,1,20,1.0,20,47,0.6,-30,-,1,0,0,0.2125,0.2963668897386031,11,Symm,3
3291,False,16,1,30,0.99,16,26,0.2,20,-,1,1,0,0.325,0.3785938897200182,20,-,1
3291,True,15,2,30,0.99,16,26,0.2,20,-,1,1,0,0.1866666666666666,0.3335237551331168,28,-,1
3292,False,16,1,23,1.0,23,18,0.95,0,Symm,4,0,0,0.1,0.1932183566158592,18,Symm,3
3293,True,17,2,26,1.0,26,26,0.6,8,R-skew,5,0,0,0.2705882352941177,0.345985378813818,5,Symm,3
3294,False,16,1,25,0.6,3,16,0.8,-30,-,1,0,0,0.125,0.2175622516277429,-7,-,1
3295,True,16,4,14,0.8,-5,7,0.99,-32,R-skew,6,0,0,0.3625,0.3739429546512855,25,-,1
3296,False,15,1,-6,1.0,-6,18,0.6,-32,-,1,0,0,0.6337891737891738,0.3211812105526581,15,Symm,9
3296,True,15,4,-6,1.0,-6,18,0.6,-32,-,1,0,0,0.6400000000000001,0.33123146848433,-4,-,1
3297,True,15,2,4,1.0,4,5,0.8,2,-,1,0,0,0.6666666666666667,0.4386125310350269,0,-,1
3298,True,17,3,18,1.0,18,32,0.01,18,-,1,0,0,0.6470588235294118,0.4611367029672757,25,-,1
3299,True,16,2,20,1.0,20,24,0.75,0,-,1,0,0,0.3875,0.3685557397915997,7,-,1
3300,True,18,4,72,0.4,-41,4,1.0,4,-,1,0,0,0.6000000000000001,0.3143620991973503,-6,-,1
3301,True,17,4,16,1.0,16,21,0.95,3,L-skew,4,0,0,0.6705882352941177,0.3670229997601529,-7,-,1
3302,True,16,5,60,0.25,-29,77,0.01,-16,-,1,0,0,0.175,0.2909753712372692,13,-,1
3303,True,18,2,66,0.2,13,21,0.9,-3,R-skew,2,1,0,0.2888888888888889,0.3771236166328253,24,Symm,9
3304,True,15,3,-8,0.25,-9,-9,1.0,-9,Symm,2,0,0,0.36,0.4014260294784796,-6,Symm,7
3305,True,15,4,3,1.0,3,12,0.8,-47,Symm,8,0,0,0.52,0.3913347124174613,18,-,1
3306,True,17,2,9,1.0,9,47,0.25,-13,-,1,0,0,0.3647058823529412,0.3334313581357267,-4,R-skew,5
3307,True,17,5,47,0.6,-10,19,0.9,5,Symm,2,0,0,0.611764705882353,0.3838657853683636,29,-,1
3308,True,17,2,26,1.0,26,70,0.25,9,L-skew,4,0,0,0.5882352941176471,0.444244235951881,25,L-skew,2
3309,True,17,4,29,1.0,29,69,0.5,-1,-,1,1,0,0.4941176470588234,0.3682230781660998,17,Symm,5
3310,True,16,3,-2,1.0,-2,-3,0.5,-9,-,1,1,0,0.2,0.2921186973360886,-3,Symm,7
3311,True,16,4,19,1.0,19,19,1.0,19,Symm,2,1,0,0.4250000000000001,0.3336665001664586,-9,-,1
3312,True,15,2,28,1.0,28,52,0.5,5,R-skew,2,0,0,0.7466666666666666,0.324844285041017,3,-,1
3313,True,20,2,19,0.1,19,57,0.25,11,Symm,6,1,0,0.69,0.3754295785111405,29,-,1
3314,False,15,1,5,0.6,-18,34,0.2,-12,L-skew,5,0,-1,0.4,0.3545621041711673,27,-,1
3315,True,17,3,27,0.75,-38,39,0.6,-1,Symm,2,0,0,0.7882352941176469,0.249705709138719,-8,-,1
3316,True,17,2,41,0.05,5,5,0.95,-7,-,1,0,-1,0.0823529411764705,0.1424574239801451,-5,-,1
3317,False,17,1,27,1.0,27,43,0.1,24,-,1,0,0,0.5882352941176471,0.3568654384729216,10,-,1
3318,True,17,5,45,0.25,1,53,0.4,-10,-,1,0,0,0.4352941176470589,0.355213274791688,6,Symm,7
3319,True,18,2,11,1.0,11,23,0.8,-3,Symm,4,1,0,0.7555555555555556,0.2955000193534824,4,R-skew,8
3320,False,18,1,24,0.25,4,41,0.25,-10,-,1,0,0,0.2444444444444445,0.2705598166378093,20,-,1
3321,False,16,1,7,1.0,7,72,0.4,-27,Symm,8,0,0,0.4625,0.3774917217635375,18,Symm,5
3322,False,16,1,6,1.0,6,31,0.25,-16,Symm,8,1,0,0.6625,0.3159641329855864,2,-,1
3323,True,17,5,90,0.2,-15,22,0.01,8,R-skew,4,0,0,0.7999999999999998,0.2449489742783178,23,R-skew,8
3324,False,15,1,17,1.0,17,61,0.25,-3,-,1,0,0,0.4133333333333333,0.3739111175259755,5,-,1
3325,True,16,5,-1,0.4,-1,-6,0.9,-10,Symm,6,0,0,0.1375,0.2276693508870557,9,L-skew,3
3326,True,16,3,22,0.8,-13,17,0.75,13,-,1,1,0,0.6,0.3425395354310701,5,Symm,5
3327,True,15,4,24,1.0,24,60,0.6,-10,Symm,4,0,0,0.5733333333333334,0.3534860406754147,7,-,1
3328,False,15,1,39,0.25,-1,14,0.2,3,L-skew,3,0,0,0.6133333333333334,0.4172472146045293,-3,-,1
3329,True,17,3,-7,1.0,-7,36,0.1,-15,-,1,0,0,0.4235294117647059,0.3382480815997074,20,Symm,5
3330,True,15,2,0,1.0,0,12,0.25,9,L-skew,6,1,0,0.5733333333333334,0.4333699618219101,27,-,1
3331,True,15,3,-10,1.0,-10,22,0.05,-18,-,1,0,0,0.4400000000000001,0.4154171741411621,-5,Symm,5
3332,True,17,4,88,0.01,-5,18,0.6,-27,-,1,0,0,0.5529411764705883,0.3710081654405054,-1,-,1
3333,True,15,5,1,1.0,1,29,0.1,0,R-skew,3,0,0,0.56,0.386929303250976,23,-,1
3334,True,18,2,18,1.0,18,14,0.01,12,-,1,1,0,0.0666666666666666,0.137198868114007,3,-,1
3335,True,15,3,92,0.4,-16,59,0.1,35,Symm,4,0,0,0.6133333333333334,0.4033195589934446,-8,-,1
3336,False,16,1,17,1.0,17,8,0.8,1,L-skew,6,0,0,0.1624999999999999,0.2753785273643051,-3,-,1
3337,True,18,4,20,1.0,20,26,0.6,12,Symm,8,0,0,0.4333333333333333,0.3955636336106925,24,Symm,7
3338,True,17,4,50,0.1,11,39,0.6,-6,-,1,0,1,0.5176470588235295,0.4065637928382935,6,Symm,5
3339,False,32,1,16,1.0,16,16,1.0,16,L-skew,2,0,0,0.4625,0.4014088093926994,-6,-,1
3339,True,16,5,16,1.0,16,16,1.0,16,L-skew,2,0,0,0.5875000000000001,0.4588027898781785,17,Symm,3
3340,True,15,3,10,1.0,10,28,0.8,-5,-,1,0,0,0.7866666666666667,0.3248442850410171,19,-,1
3341,True,17,4,7,1.0,7,14,0.5,5,L-skew,2,0,0,0.7764705882352941,0.3072649747463618,7,-,1
3342,False,16,1,11,1.0,11,27,0.75,-29,Symm,8,0,0,0.6124999999999999,0.4287578959428425,16,R-skew,5
3342,True,16,2,11,1.0,11,27,0.75,-29,Symm,8,0,0,0.5625,0.3739429546512855,-3,-,1
3343,True,15,3,27,0.6,7,42,0.75,-32,R-skew,3,0,0,0.56,0.3641035959331198,29,R-skew,6
3344,True,17,3,-2,1.0,-2,1,0.5,-12,-,1,0,0,0.5764705882352941,0.3800154795608757,-5,Symm,9
3345,True,19,5,6,1.0,6,29,0.01,8,R-skew,2,0,0,0.8631578947368422,0.2586514735997489,-7,-,1
3346,False,16,1,3,1.0,3,50,0.01,11,-,1,0,0,0.875,0.2294921930407801,6,-,1
3346,True,15,2,3,1.0,3,50,0.01,11,-,1,0,0,0.8666666666666667,0.2690370836538197,6,R-skew,2
3347,True,17,2,7,1.0,7,13,0.05,10,Symm,8,0,0,0.8705882352941177,0.2823223022592107,26,-,1
3348,True,17,4,1,1.0,1,15,0.5,-3,L-skew,3,0,0,0.6823529411764705,0.360962764903887,28,-,1
3349,False,16,1,0,1.0,0,12,0.75,-50,-,1,0,0,0.5624999999999999,0.4080441152620633,0,-,1
3350,True,17,4,24,1.0,24,25,0.95,-9,-,1,0,0,0.388235294117647,0.3425681555201396,16,L-skew,4
3351,False,16,1,11,1.0,11,44,0.25,8,Symm,6,0,0,0.7375,0.3556683848755747,8,-,1
3352,True,18,3,10,1.0,10,12,0.95,-13,-,1,1,0,0.2444444444444445,0.3467873093244571,-9,-,1
3353,False,33,1,43,0.2,2,70,0.01,9,Symm,6,0,0,0.6060606060606061,0.3724407620174263,18,Symm,5
3353,True,15,2,43,0.2,2,70,0.01,9,Symm,6,0,0,0.5733333333333331,0.3195234546871921,22,L-skew,6
3354,True,17,3,29,1.0,29,65,0.25,17,-,1,0,0,0.3411764705882353,0.3143620991973503,-8,Symm,5
3355,True,15,4,-10,1.0,-10,33,0.05,-11,-,1,0,0,0.4800000000000001,0.4459340117743239,8,R-skew,8
3356,True,17,3,5,1.0,5,34,0.4,-26,R-skew,6,0,0,0.5882352941176472,0.4090879381947976,2,Symm,7
3357,False,16,1,-5,1.0,-5,105,0.2,-32,-,1,0,0,0.6500000000000001,0.2780887148615228,21,Symm,9
3357,True,15,2,-5,1.0,-5,105,0.2,-32,-,1,0,0,0.4400000000000001,0.3794733192202055,14,-,1
3358,True,16,3,35,0.25,12,18,1.0,18,-,1,0,0,0.575,0.4312771730569565,26,-,1
3359,True,16,5,20,0.2,16,30,0.2,12,Symm,4,1,0,0.5625,0.3739429546512855,26,-,1
3360,False,16,1,7,1.0,7,37,0.25,-1,L-skew,6,0,0,0.4375,0.3518996068956788,17,R-skew,4
3360,True,16,4,7,1.0,7,37,0.25,-1,L-skew,6,0,0,0.375,0.405791407827552,-6,-,1
3361,False,16,1,83,0.2,-15,14,0.5,-2,-,1,0,0,0.7375,0.2986078811194819,10,-,1
3361,True,16,2,83,0.2,-15,14,0.5,-2,-,1,0,0,0.55,0.4226897995772628,9,-,1
3362,True,15,5,-2,1.0,-2,-2,0.4,-5,-,1,0,0,0.1466666666666666,0.3502380143083653,21,-,1
3363,True,17,4,16,1.0,16,25,0.1,17,Symm,6,0,0,0.7882352941176469,0.3638034375544994,28,L-skew,6
3364,False,16,1,-10,1.0,-10,3,0.4,-1,-,1,0,0,0.8250000000000001,0.3255764119219941,25,-,1
3364,True,15,4,-10,1.0,-10,3,0.4,-1,-,1,0,0,0.92,0.2596701204000403,9,R-skew,5
3365,True,16,2,89,0.25,9,41,0.9,38,-,1,0,0,0.675,0.3172801075810879,15,-,1
3366,False,16,1,75,0.25,0,100,0.05,23,-,1,1,1,0.7999999999999999,0.2309401076758503,7,R-skew,6
3366,True,16,4,75,0.25,0,100,0.05,23,-,1,1,1,0.8250000000000001,0.3172801075810877,29,L-skew,7
3367,True,18,2,5,1.0,5,22,0.6,-13,-,1,0,0,0.6333333333333334,0.3834824944236853,-3,Symm,9
3368,True,15,2,28,1.0,28,56,0.4,18,-,1,1,0,0.6266666666666667,0.3692979181920098,2,R-skew,3
3369,True,15,5,26,1.0,26,89,0.25,10,-,1,0,0,0.56,0.3480558247506529,-5,-,1
3370,True,18,2,2,1.0,2,9,0.5,-8,Symm,8,1,0,0.5555555555555556,0.3033581114637446,4,R-skew,6
3371,False,16,1,60,0.2,20,89,0.4,-3,-,1,1,0,0.3,0.3502380143083653,4,-,1
3371,True,15,3,60,0.2,20,89,0.4,-3,-,1,1,0,0.4533333333333333,0.3661901665736508,-7,Symm,7
3372,True,18,3,84,0.1,18,35,0.1,26,Symm,4,0,0,0.5555555555555557,0.4368634491492901,-9,-,1
3373,True,15,4,12,1.0,12,31,0.1,7,Symm,2,0,0,0.6133333333333333,0.4373077809027587,1,Symm,7
3374,False,16,1,-9,1.0,-9,37,0.2,-20,Symm,2,0,0,0.675,0.2909753712372692,7,-,1
3375,False,17,1,88,0.05,-1,40,0.6,-49,-,1,1,0,0.3647058823529412,0.362182924208521,28,R-skew,3
3375,True,15,3,88,0.05,-1,40,0.6,-49,-,1,1,0,0.4266666666666667,0.3195234546871921,-9,-,1
3376,True,16,5,97,0.25,-11,37,0.6,-31,-,1,0,-1,0.3,0.3346640106136303,21,-,1
3377,True,17,3,17,1.0,17,63,0.2,-1,-,1,0,0,0.3764705882352941,0.4235702594681103,26,-,1
3378,False,17,1,-6,0.75,-15,-15,0.6,-27,-,1,0,0,0.0705882352941176,0.1403776419268438,-3,R-skew,3
3378,True,15,2,-6,0.75,-15,-15,0.6,-27,-,1,0,0,0.1066666666666666,0.1980860803744048,23,L-skew,6
3379,False,17,1,48,0.4,10,80,0.4,1,-,1,1,0,0.4,0.3464101615137754,3,R-skew,2
3379,True,16,2,48,0.4,10,80,0.4,1,-,1,1,0,0.475,0.2720294101747089,7,-,1
3380,True,15,4,-7,1.0,-7,-7,1.0,-7,Symm,4,0,0,0.52,0.405674042269688,-6,-,1
3381,True,16,3,20,1.0,20,24,0.4,19,-,1,0,0,0.4625,0.4303099657998483,11,Symm,7
3382,False,17,1,20,1.0,20,66,0.6,-36,-,1,0,0,0.3529411764705882,0.31248529377161,-7,-,1
3382,True,15,2,20,1.0,20,66,0.6,-36,-,1,0,0,0.6133333333333333,0.4172472146045293,-6,Symm,5
3383,True,15,4,0,0.99,-5,9,0.8,-47,Symm,6,0,1,0.6,0.3625307868699864,13,-,1
3384,False,15,1,11,0.9,2,24,0.75,-8,-,1,0,0,0.36,0.322490309931942,24,-,1
3384,True,15,5,11,0.9,2,24,0.75,-8,-,1,0,0,0.6533333333333334,0.3888934240098375,7,Symm,7
3385,False,15,1,26,1.0,26,26,0.9,-13,Symm,8,0,0,0.24,0.322490309931942,8,-,1
3385,True,16,3,26,1.0,26,26,0.9,-13,Symm,8,0,0,0.4,0.4381780460041329,6,Symm,3
3386,True,18,4,21,1.0,21,33,0.5,10,Symm,6,0,0,0.6333333333333334,0.3710081654405053,14,-,1
3387,False,16,1,17,1.0,17,33,0.5,12,-,1,0,0,0.7083333333333333,0.3617856946990703,5,Symm,3
3388,True,15,5,7,1.0,7,10,0.6,-17,-,1,1,0,0.2666666666666666,0.3352326839390103,10,Symm,7
3389,True,18,5,29,1.0,29,33,0.8,1,Symm,8,0,0,0.6777777777777778,0.3153999432197262,12,-,1
3390,False,16,1,17,1.0,17,74,0.05,19,-,1,0,0,0.7499999999999999,0.3759432581299116,0,Symm,3
3390,True,16,2,17,1.0,17,74,0.05,19,-,1,0,0,0.975,0.1,10,Symm,5
3391,True,16,2,11,0.05,6,51,0.5,-44,-,1,0,0,0.3375,0.3403429642777023,25,-,1
3392,True,16,3,17,1.0,17,43,0.1,24,-,1,0,0,0.8874999999999998,0.2187083293643233,-1,Symm,9
3393,True,16,2,2,1.0,2,24,0.1,-1,-,1,0,0,0.1875,0.2963668897386031,-9,R-skew,8
3394,False,16,1,13,0.95,-20,70,0.1,4,Symm,8,0,0,0.5875,0.3757215280851852,2,-,1
